id,id_taxonref,plot_name,taxaname,taxonref,family,genus,species,infra,id_rank,dbh,height,strata,flower,fruit,month_obs,bark_thickness,leaf_area,leaf_ldmc,leaf_sla,leaf_thickness,wood_density,elevation,rainfall,holdridge,province,in_forest,in_um,geo_pt
97002,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,691,1560,2,,false,true,POINT (166.3169161341538 -21.9526341717444)
97003,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,361,2260,2,,false,true,POINT (166.319 -22.067)
96984,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,42,1070,1,,false,true,POINT (166.2965192 -21.9404243)
96998,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,749,1950,2,,false,true,POINT (166.3145624838624 -21.9535304601603)
96988,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,669,1680,2,,false,true,POINT (166.3043420000002 -21.9198020006534)
96964,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,101,1800,2,,false,true,POINT (166.2320448570361 -21.6220000036977)
96969,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,895,2930,3,,false,true,POINT (166.2433920000001 -21.7596540006495)
97005,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,794,1840,2,,false,true,POINT (166.3221437580595 -21.9561368992571)
96971,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,806,2960,3,,false,true,POINT (166.2463830000002 -21.7663920006497)
96963,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,128,1110,1,,false,true,POINT (166.2304561561772 -21.9129177150688)
96980,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,148,2080,2,,false,true,POINT (166.2890964978126 -21.6412473523112)
97004,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,748,1840,2,,false,true,POINT (166.3217997429085 -21.9548499017817)
96986,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,265,2110,2,,false,true,POINT (166.300510448264 -21.6476886602882)
96981,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,72,1070,1,,false,true,POINT (166.2896408728728 -21.9410500658215)
97001,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,684,1950,2,,false,true,POINT (166.3161913384525 -21.9547318566499)
96989,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,784,1680,2,,false,true,POINT (166.3043520000002 -21.9164770006533)
96996,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,735,1950,2,,false,true,POINT (166.3124131035071 -21.9531759007058)
96961,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,660,2440,2,,false,true,POINT (166.2297690000001 -21.8237570006511)
96991,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,598,1560,2,,false,true,POINT (166.3106810778033 -21.9473436068387)
96997,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,91,2120,2,,false,true,POINT (166.313803 -21.6484995)
96973,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,890,3310,3,,false,true,POINT (166.2469444 -21.6661111)
96995,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,690,1950,2,,false,true,POINT (166.3118179014693 -21.9531178195206)
97007,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,398,2730,3,,false,true,POINT (166.3239340000002 -21.7059270006482)
96978,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,671,1140,1,,false,true,POINT (166.2834580000002 -21.9722330006547)
96966,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,629,2840,3,,false,true,POINT (166.2328080000001 -21.78044700065)
97006,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,629,1850,2,,false,true,POINT (166.3223268514916 -21.9525319080005)
96990,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,629,1560,2,,false,true,POINT (166.3100161450023 -21.9487899110949)
97012,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,455,1900,2,,false,true,POINT (166.335 -22.076)
96968,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,778,2930,3,,false,true,POINT (166.2393530000001 -21.7597050006495)
96972,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,552,1800,2,,false,true,POINT (166.2465789549631 -21.6241779788039)
96985,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,272,1480,2,,false,true,POINT (166.2992665757812 -21.9472018104338)
97008,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,860,1840,2,,false,true,POINT (166.3259470940211 -21.9554070097172)
96999,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,285,1890,2,,false,true,POINT (166.315 -22.057)
96993,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,708,1560,2,,false,true,POINT (166.3117318212867 -21.9526071185839)
97011,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,331,2570,3,,false,false,POINT (166.3286006 -22.0700411)
96987,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,441,1480,2,,false,true,POINT (166.3037702989002 -21.9481330038751)
96977,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,208,2050,,,false,true,POINT (166.2756024531518 -21.635036398848)
96992,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,448,1220,1,,false,true,POINT (166.3116256626637 -21.9408570821394)
96979,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,32,1030,1,,false,true,POINT (166.2880533802429 -21.941134087853)
96994,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,589,1560,1,,false,true,POINT (166.3117899585098 -21.9452552224611)
96970,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,740,2680,3,,false,true,POINT (166.2457380000001 -21.7718250006498)
97010,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,925,1830,2,,false,true,POINT (166.3281852879791 -21.9561613032534)
97041,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,532,2370,2,,false,true,POINT (166.3630762848393 -21.9241406290233)
97036,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,563,2370,2,,false,true,POINT (166.3606613595232 -21.9241951085273)
97021,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,317,1960,2,,false,true,POINT (166.3422571523705 -21.9005623406116)
97056,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,55,2540,3,,false,false,POINT (166.3965160000002 -21.7210740006485)
97062,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,172,1190,2,,false,false,POINT (166.45 -22.12)
97019,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,191,1870,2,,false,true,POINT (166.341 -21.919)
97058,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,207,2660,2,,false,true,POINT (166.4033800000002 -21.7290820006487)
97045,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,647,2370,2,,false,true,POINT (166.3656975457541 -21.920771979245)
97033,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,553,2220,2,,false,true,POINT (166.3557730000002 -21.9189110006534)
97034,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,240,2390,2,,false,true,POINT (166.3560374671403 -21.8916808616004)
97031,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,387,3080,3,,false,true,POINT (166.3532110000002 -21.7299160006488)
97024,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,299,1870,2,,false,true,POINT (166.3453187486262 -21.9191557361465)
97064,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,507,1390,2,,false,true,POINT (166.456 -22.114)
97017,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,688,1840,2,,false,true,POINT (166.34 -22.076)
97051,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,954,2470,3,,false,true,POINT (166.385 -21.902)
97063,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,299,1160,2,,false,true,POINT (166.453 -22.117)
97040,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,623,2370,2,,false,true,POINT (166.3626791906922 -21.9208099109193)
97022,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,212,1870,2,,false,true,POINT (166.3430469201547 -21.9190601512414)
97015,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,98,1870,2,,false,true,POINT (166.3388745523342 -21.9222290361908)
97048,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,116,2690,,,false,true,POINT (166.3691262524389 -21.7037553601397)
97025,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,419,1960,2,,false,true,POINT (166.3458151923409 -21.9059259941565)
97020,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,398,1960,2,,false,true,POINT (166.3420060001837 -21.9034577946015)
97035,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,625,2370,2,,false,true,POINT (166.3562073175652 -21.9162013027744)
97054,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,412,1770,2,,false,true,POINT (166.3950040000002 -21.9375680006538)
97043,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,545,2370,2,,false,true,POINT (166.3638804788051 -21.9246321247228)
97018,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,223,1870,2,,false,true,POINT (166.34 -21.915)
97042,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,722,2370,2,,false,true,POINT (166.363839660083 -21.9145312017699)
97050,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,950,2470,3,,false,true,POINT (166.385 -21.903)
97038,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,521,1830,2,,false,true,POINT (166.3620494112354 -21.9274202298396)
97053,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,274,2050,2,,false,true,POINT (166.3913210000002 -21.9242900006535)
97032,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,559,2220,2,,false,true,POINT (166.3542476292154 -21.915059659365)
97047,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,460,1860,2,,false,true,POINT (166.3681511425893 -21.9270469507795)
97023,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,455,1870,2,,false,true,POINT (166.3447113000356 -21.9076545288533)
97052,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,420,2050,2,,false,true,POINT (166.3899260000002 -21.9208010006534)
97059,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,1483,3770,3,,false,true,POINT (166.4189055556 -21.8806)
97014,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,256,1870,2,,false,true,POINT (166.3381716519355 -21.9110447940323)
97027,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,1202,1830,2,,false,true,POINT (166.349 -22.06)
97029,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,16,890,,,false,false,POINT (166.35 -22.216)
97057,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,509,1770,2,,false,true,POINT (166.3967860000002 -21.9395540006539)
97013,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,74,2320,,,false,true,POINT (166.3357518829966 -21.6527320027753)
97016,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,129,1870,2,,false,true,POINT (166.338950555125 -21.92194602553)
97039,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,675,2370,2,,false,true,POINT (166.3622104757023 -21.9173342297188)
97044,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,530,1830,2,,false,true,POINT (166.3652625301363 -21.9261151804473)
97055,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,452,1770,2,,false,true,POINT (166.3960230000003 -21.9404770006539)
97049,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,428,2800,3,,false,true,POINT (166.3797460000002 -21.7262930006487)
97086,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,98,1630,2,,false,true,POINT (166.525 -22.141)
97084,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,137,1640,2,,false,true,POINT (166.5145520000004 -22.0983640006577)
97067,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,117,1520,1,,false,true,POINT (166.4658640002294 -22.1077770007802)
97116,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,555,1260,2,,false,true,POINT (166.20417600000013 -21.92139300065346)
97106,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,751,2400,2,,false,true,POINT (166.1609688624629 -21.71564820054526)
97080,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,68,1590,2,,false,true,POINT (166.5049060000004 -22.1193620006582)
97071,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,82,1760,2,,false,true,POINT (166.4711410002257 -22.0986540009384)
97120,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,345,1260,2,,false,true,POINT (166.20611600000012 -21.914622000653292)
97105,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,384,1920,2,,false,true,POINT (166.1541510000001 -21.703862000648176)
97076,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,21,1320,2,,false,true,POINT (166.493 -22.128)
97069,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,81,1520,1,,false,true,POINT (166.4682469995548 -22.1077120005571)
97075,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,459,1380,2,,false,true,POINT (166.492 -22.117)
97068,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,45,2480,,,false,true,POINT (166.4666667 -21.7666667)
97077,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,28,1970,2,,false,true,POINT (166.494 -22.135)
97079,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,35,1590,2,,false,true,POINT (166.5039030000004 -22.1222360006583)
97114,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,741,1580,2,,false,true,POINT (166.2028810000001 -21.908865000653147)
97107,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,686,2380,2,,false,true,POINT (166.1623950000001 -21.699853000648048)
97093,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,14,1710,,,false,true,POINT (165.976438467 -21.473557251)
97092,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,332,1450,2,,false,true,POINT (165.072088 -21.236996)
97074,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,306,1970,2,,false,true,POINT (166.4787909998036 -22.0902220002169)
97091,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,282,2080,2,,false,true,POINT (166.6772886029412 -22.20826732852941)
97112,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,732,1580,2,,false,true,POINT (166.20122800000013 -21.92164700065346)
97081,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,122,1250,2,,false,true,POINT (166.5057660000004 -22.1278290006584)
97090,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,254,3740,3,,false,true,POINT (166.5881460000004 -22.0152630006557)
97087,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,221,1930,2,,false,true,POINT (166.5287540000004 -22.0961870006576)
97103,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,593,1080,2,,false,true,POINT (165.30572672439973 -21.347342266602496)
97089,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,376,3170,3,,false,true,POINT (166.573389605879 -21.9293818506245)
97104,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,526,2180,2,,false,true,POINT (165.76539576390257 -21.431192151522385)
97085,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,121,1640,2,,false,true,POINT (166.5154620000004 -22.0999730006578)
97095,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,516,1690,2,,false,true,POINT (164.20692600000055 -20.44538000061643)
97102,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,707,1700,2,,false,true,POINT (165.1036109999999 -21.17905700063511)
97066,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,922,2680,3,,false,true,POINT (166.4631195 -22.0355682)
97109,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,665,2060,2,,false,true,POINT (166.19011400000005 -21.703527000648158)
97108,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,724,2060,2,,false,true,POINT (166.18710330693577 -21.699040543328643)
97073,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,1039,2710,3,,false,true,POINT (166.4746338 -22.0412948)
97097,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,619,1780,2,,false,true,POINT (164.35741800000037 -20.593335000620257)
97115,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,625,1260,2,,false,true,POINT (166.2035450000001 -21.911671000653225)
97119,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,550,1260,2,,false,true,POINT (166.20601700000012 -21.92129500065347)
97101,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,334,1590,2,,false,true,POINT (165.05700322041852 -21.297677977388712)
97082,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,174,1250,2,,false,true,POINT (166.5091040000004 -22.1274010006584)
97065,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,487,1390,2,,false,true,POINT (166.457 -22.114)
97096,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,351,1310,2,,false,true,POINT (164.23933534851764 -20.47271013110394)
97110,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,691,1580,2,,false,true,POINT (166.19874700000014 -21.92019000065345)
97118,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,502,1260,2,,false,true,POINT (166.2056040000001 -21.912835000653274)
97083,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,75,1440,2,,false,true,POINT (166.5098140000003 -22.1074430006579)
97136,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,402,1600,2,,false,true,POINT (164.19316300000057 -20.430546000616122)
97174,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,205,2530,3,,false,true,POINT (167.0018768310547 -22.285804748535156)
97161,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,257,1740,,,false,true,POINT (166.73077300000062 -22.339441000663502)
97163,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,347,2390,2,,false,true,POINT (166.76509657688138 -22.158330893468936)
97122,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,377,1260,1,,false,true,POINT (166.2066520000001 -21.914249000653317)
97168,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,789,2250,2,,false,true,POINT (166.51028442382812 -22.165000915527344)
97129,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,68,1590,2,,false,true,POINT (166.50490600000037 -22.119362000658217)
97135,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,316,1550,2,,false,true,POINT (164.18790200000055 -20.462712000616822)
97132,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,121,1640,2,,false,true,POINT (166.51546200000038 -22.09997300065776)
97126,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,82,1760,2,,false,true,POINT (166.4711410002257 -22.09865400093836)
97131,3550,,Grevillea exul,Grevillea exul Lindl.,Proteaceae,Grevillea,Grevillea exul,,21,,,,,,,,,,,,,174,1250,2,,false,true,POINT (166.50910400000038 -22.127401000658438)
